hu0,hu1,hu2,hu3,hu4,hu5,hu6,shp0,shp1,groups,label
0.254232,0.02272,9.75623e-05,0.000191355,1.17918e-08,3.24555e-06,-2.33356e-08,4,4,SEIS,P
0.258834,0.025072,0.000257578,0.000343699,1.0224e-07,5.45751e-06,2.2036e-09,1,4,SEIS,P
0.253461,0.0239922,7.82691e-06,0.00057349,-1.21591e-08,7.58814e-05,-3.64476e-08,1,4,SEIS,P
0.298365,0.0298403,0.00354045,0.000650855,-0.0007885,-6.17786e-05,5.95318e-07,2,5,SEIS,P
0.252188,0.0228586,5.81945e-05,0.000530812,2.94293e-08,5.91275e-05,-8.85303e-08,2,4,SEIS,P
0.261287,0.0238523,0.00132519,0.000313721,-4.21645e-08,-1.46413e-06,1.97837e-07,2,5,SEIS,P
0.246689,0.0205077,0.00010881,0.000560172,-1.28322e-07,7.15328e-05,-5.15718e-08,1,4,SEIS,P
0.249437,0.0227787,6.58316e-05,0.000412594,-3.08571e-10,4.62201e-05,-6.79981e-08,3,4,SEIS,P
0.257024,0.0256257,6.45893e-05,0.000416821,3.29276e-09,4.8737e-05,-6.83126e-08,3,4,SEIS,P
0.242919,0.0229119,5.98153e-06,0.000367638,-9.08998e-09,4.85619e-05,-1.46489e-08,1,5,SEIS,P
0.244606,0.00302612,0.00192612,0.00022627,-3.90461e-08,-8.18751e-06,1.44182e-07,1,4,NOVE,Pedra
0.24288,0.00259019,0.00267996,0.000304834,-1.00066e-07,-1.1564e-05,2.5671e-07,2,4,NOVE,Pedra
0.253479,0.00363495,0.00209583,0.000261771,-6.45933e-08,-1.15297e-05,1.82816e-07,2,7,NOVE,Pedra
0.231389,0.000808641,0.00185383,0.000140059,-7.09383e-08,-3.9145e-06,7.81961e-09,2,6,NOVE,Pedra
0.24714,0.00299991,0.00206177,0.000244784,-6.33338e-08,-9.6727e-06,1.61955e-07,1,4,NOVE,Pedra
0.238281,0.00213058,0.00256081,0.00035085,-1.0771e-07,-1.11692e-05,3.14635e-07,3,6,NOVE,Pedra
0.251892,0.00362604,0.00233788,0.000286549,-3.74134e-08,-1.1471e-05,2.31533e-07,1,4,NOVE,Pedra
0.249375,0.00294064,0.0019322,0.000229967,-6.69104e-08,-9.58053e-06,1.3792e-07,1,4,NOVE,Pedra
0.227241,0.00167229,0.00288423,0.000342179,-8.1132e-08,-5.20987e-06,3.3011e-07,2,5,NOVE,Pedra
0.223759,0.000395884,0.0019079,0.000180062,-7.47376e-08,-3.30634e-06,7.45157e-08,2,6,NOVE,Pedra
0.252054,0.00358049,0.00236913,0.000252926,-4.38826e-08,-9.71039e-06,1.90806e-07,1,5,NOVE,Pedra
0.247982,0.00299531,0.00266544,0.000301822,-1.01694e-07,-1.25213e-05,2.50888e-07,2,7,NOVE,Pedra
0.249421,0.00316053,0.00204723,0.00024694,-8.44357e-08,-1.03674e-05,1.53943e-07,2,7,NOVE,Pedra
0.239951,0.00141614,0.0020845,0.000216809,-4.60946e-08,-4.86101e-06,1.38272e-07,2,7,NOVE,Pedra
0.242666,0.00146939,0.00219731,0.000229566,-5.58138e-08,-5.25627e-06,1.53194e-07,3,6,NOVE,Pedra
0.228868,0.000604412,0.00204989,0.000239464,-9.52176e-08,-4.51082e-06,1.38137e-07,1,5,NOVE,Pedra
0.25395,0.00364715,0.00235637,0.000286341,-6.38383e-08,-1.17422e-05,2.26376e-07,2,7,NOVE,Pedra
0.233255,0.00182381,0.00285426,0.000383438,-1.41923e-07,-9.89515e-06,3.75188e-07,3,6,NOVE,Pedra
0.250456,0.00316318,0.00214285,0.000240438,-5.39002e-08,-9.7994e-06,1.63951e-07,2,7,NOVE,Pedra
0.251316,0.00359722,0.00219868,0.000258626,-5.90641e-08,-1.11987e-05,1.85865e-07,1,4,NOVE,Pedra
0.185848,0.00722524,0.000122285,1.49379e-05,4.46283e-10,1.21804e-06,4.56547e-10,1,3,ZERO,E
0.185848,0.00722524,0.000122285,1.49379e-05,4.46283e-10,1.21804e-06,4.56547e-10,1,3,ZERO,E
0.186402,0.00729254,7.57355e-05,1.75608e-05,3.85783e-10,1.47006e-06,5.11184e-10,3,4,ZERO,E
0.187107,0.00771428,0.0001286,1.99278e-05,7.77333e-10,1.6386e-06,6.43002e-10,2,4,ZERO,E
0.185848,0.00722524,0.000122285,1.49379e-05,4.46283e-10,1.21804e-06,4.56547e-10,1,3,ZERO,E
0.183599,0.00670711,9.91295e-05,8.07445e-06,1.7812e-10,6.5938e-07,1.43031e-10,1,3,ZERO,E
0.184752,0.00722276,0.000103571,1.27126e-05,3.98966e-10,1.08023e-06,2.31537e-10,2,4,ZERO,E
0.185848,0.00722524,0.000122285,1.49379e-05,4.46283e-10,1.21804e-06,4.56547e-10,1,3,ZERO,E
0.195505,0.0105765,0.000211877,4.78855e-05,4.2692e-09,4.78754e-06,2.24467e-09,1,4,ZERO,E
0.189525,0.00855491,0.000135098,2.49488e-05,1.14041e-09,2.24135e-06,8.92984e-10,2,3,ZERO,E
0.181217,0.00388218,2.90175e-06,7.79612e-07,7.33093e-13,4.3923e-08,-9.15181e-13,5,9,ZERO,E
0.185848,0.00722524,0.000122285,1.49379e-05,4.46283e-10,1.21804e-06,4.56547e-10,1,3,ZERO,E
0.189056,0.00849443,0.0001609,3.28151e-05,1.94655e-09,2.70306e-06,1.37715e-09,1,3,ZERO,E
0.19034,0.00836053,0.000140212,3.0047e-05,1.35345e-09,2.5208e-06,1.40418e-09,2,3,ZERO,E
0.190691,0.00884802,0.00013128,2.6052e-05,1.05597e-09,2.14874e-06,1.09826e-09,1,4,ZERO,E
0.189243,0.0081006,0.000113255,2.60384e-05,9.58583e-10,2.05555e-06,1.03948e-09,3,3,ZERO,E
0.17887,0.0051935,8.83243e-05,7.15016e-06,1.47409e-10,5.14197e-07,1.02749e-10,1,3,ZERO,E
0.193278,0.00920873,0.000189157,4.17347e-05,2.4961e-09,3.73614e-06,2.74224e-09,3,4,ZERO,E
0.181089,0.00603653,0.00011295,7.85641e-06,2.32875e-10,5.40793e-07,2.32565e-11,2,6,ZERO,E
0.186544,0.00694486,2.3598e-05,2.00846e-05,-1.0816e-11,1.33557e-06,4.37117e-10,2,4,ZERO,E
0.204431,0.00589673,0.00109232,0.000536236,3.59627e-07,4.08798e-05,1.97731e-07,1,4,OITO,2
0.197071,0.00389818,0.000877879,0.000373445,1.92671e-07,2.19564e-05,9.27288e-08,1,5,OITO,2
0.203371,0.00505074,0.00147242,0.000611298,5.39311e-07,4.18936e-05,2.13292e-07,1,4,OITO,2
0.19873,0.00512818,0.000525,0.000409333,1.62881e-07,2.92812e-05,9.73507e-08,1,5,OITO,2
0.198724,0.00387224,0.000962693,0.000431081,1.97818e-07,2.65741e-05,1.94903e-07,1,4,OITO,2
0.203827,0.00774364,0.00072126,0.000148697,4.65091e-08,1.06776e-05,-1.44314e-08,2,6,OITO,2
0.202041,0.00456345,0.00139268,0.000516473,3.88062e-07,3.33543e-05,2.03156e-07,1,4,OITO,2
0.193842,0.00343719,0.000585464,0.000216369,3.67457e-08,1.24058e-05,6.76767e-08,1,4,OITO,2
0.193486,0.0048535,0.00030911,0.000176867,4.11686e-08,1.17103e-05,3.92116e-09,2,5,OITO,2
0.193486,0.00331022,0.00118443,0.000503105,3.59821e-07,2.44235e-05,-1.46143e-07,2,4,OITO,2
0.196218,0.00387701,0.000770771,0.000345372,1.51069e-07,2.05548e-05,9.45056e-08,1,4,OITO,2
0.200189,0.00467654,0.00111247,0.00047821,3.10374e-07,3.11414e-05,1.59145e-07,1,4,OITO,2
0.187774,0.00332163,0.000171845,0.000185383,2.87615e-08,1.06368e-05,1.63588e-08,1,4,OITO,2
0.203361,0.00312104,0.00140093,0.000269396,1.56347e-07,9.76949e-06,-5.4274e-08,3,6,OITO,2
0.207456,0.00661358,0.000794754,0.00013892,3.50751e-08,4.75664e-06,-3.00074e-08,2,7,OITO,2
0.202908,0.00384117,0.00129017,0.000749856,7.34203e-07,4.42376e-05,7.01735e-08,1,5,OITO,2
0.191365,0.00311454,0.000476397,0.000260499,6.82234e-08,1.43416e-05,6.13761e-08,1,4,OITO,2
0.187474,0.00273632,0.000201074,0.000113247,1.62121e-08,5.17069e-06,5.4041e-09,2,6,OITO,2
0.194228,0.00508134,7.90785e-05,0.000175581,1.4739e-08,1.21492e-05,1.45193e-08,1,5,OITO,2
0.200917,0.00516785,0.000291658,0.000323874,4.63083e-08,2.32771e-05,8.8113e-08,1,4,OITO,2
0.223165,0.00431693,0.00715395,0.000272585,-2.38474e-07,-1.66981e-05,-2.9669e-07,1,5,NOVE,Verbo
0.229114,0.00515199,0.00779725,0.000259865,-3.55916e-07,-1.39077e-05,1.00774e-07,1,5,NOVE,Verbo
0.228034,0.00632604,0.00690151,0.000327251,-2.87654e-07,-8.39272e-06,3.9891e-07,1,5,NOVE,Verbo
0.212086,0.00287903,0.00551775,0.000165331,-1.47324e-07,-8.79531e-06,-5.68483e-08,1,5,NOVE,Verbo
0.229281,0.00439503,0.0082028,0.000312634,-4.76279e-07,-2.05792e-05,-1.54303e-07,1,5,NOVE,Verbo
0.219659,0.005616,0.00565098,0.000228014,-2.56147e-07,-1.63416e-05,-0.00003713,1,5,NOVE,Verbo
0.213942,0.00439184,0.00522683,0.000173097,-1.64505e-07,-9.66247e-06,6.84457e-09,2,5,NOVE,Verbo
0.220492,0.00593533,0.00607969,0.000238875,-4.49422e-08,3.24699e-06,2.84341e-07,1,6,NOVE,Verbo
0.210572,0.00413347,0.00481477,0.000147978,-7.56752e-08,-2.41357e-06,9.93724e-08,1,5,NOVE,Verbo
0.224079,0.00598352,0.00680833,0.000280363,-2.09194e-07,-6.29249e-06,3.26001e-07,1,5,NOVE,Verbo
0.208215,0.0032243,0.00481196,0.000132217,-4.76429e-08,-6.95052e-07,9.40855e-08,2,5,NOVE,Verbo
0.213608,0.00530297,0.00505316,0.00017107,3.16642e-08,6.11603e-06,1.55869e-07,1,5,NOVE,Verbo
0.217625,0.00493954,0.00586498,0.00019009,-1.79197e-07,-9.03388e-06,9.0407e-08,1,6,NOVE,Verbo
0.224079,0.00598352,0.00680833,0.000280363,-2.09194e-07,-6.29249e-06,3.26001e-07,1,5,NOVE,Verbo
0.227495,0.00428137,0.00818992,0.000482626,2.50956e-08,-0.009972,-9.59195e-07,1,5,NOVE,Verbo
0.2103,0.00177572,0.00518139,0.000136801,-1.03288e-07,-2.71598e-06,5.09572e-08,1,5,NOVE,Verbo
0.226884,0.0063773,0.00696796,0.000305748,-1.80845e-07,-3.42749e-06,4.07986e-07,1,5,NOVE,Verbo
0.210771,0.00214246,0.00524232,0.000272848,7.90242e-08,-2.63769e-06,-3.16606e-07,1,5,NOVE,Verbo
0.213942,0.00439184,0.00522683,0.000173097,-1.64505e-07,-9.66247e-06,6.84457e-09,2,5,NOVE,Verbo
0.213942,0.00439184,0.00522683,0.000173097,-1.64505e-07,-9.66247e-06,6.84457e-09,2,5,NOVE,Verbo
0.187991,0.00543945,0.000922805,4.53622e-05,5.24854e-09,2.00658e-06,7.65443e-09,2,3,DEZ,Identidade
0.192024,0.00629482,0.000989034,4.17813e-05,-4.40122e-09,-1.20047e-06,7.26405e-09,1,4,DEZ,Identidade
0.179671,0.00261083,0.00051267,1.23594e-05,-1.17046e-11,2.64666e-07,9.83752e-10,2,5,DEZ,Identidade
0.184998,0.00401159,0.000773901,6.58826e-05,1.31207e-08,4.11622e-06,7.01114e-09,4,4,DEZ,Identidade
0.190915,0.00639575,0.000912661,3.81235e-05,-3.44139e-09,-9.23552e-07,6.22304e-09,1,4,DEZ,Identidade
0.185469,0.00479356,0.000753363,1.70837e-05,-1.91013e-09,-1.03054e-06,-3.28112e-10,1,3,DEZ,Identidade
0.18057,0.00302265,0.000578338,1.21688e-05,4.52674e-10,5.12218e-07,9.14998e-10,1,5,DEZ,Identidade
0.183859,0.00400116,0.000667972,3.05694e-05,2.16218e-09,1.48465e-06,3.79562e-09,1,5,DEZ,Identidade
0.187851,0.00515808,0.000956969,2.79223e-05,-1.9225e-09,-3.0392e-07,4.13968e-09,2,5,DEZ,Identidade
0.184164,0.00473856,0.000805535,2.61079e-05,3.62167e-09,1.78938e-06,1.10393e-09,2,3,DEZ,Identidade
0.189383,0.00515051,0.000962958,3.83828e-05,-8.73423e-10,5.66177e-07,7.32731e-09,2,4,DEZ,Identidade
0.193842,0.00633267,0.00111942,4.23025e-05,-5.50894e-09,-1.10511e-06,7.37509e-09,3,4,DEZ,Identidade
0.182117,0.00320488,0.00049714,1.96406e-05,1.44799e-09,1.05115e-06,1.29223e-09,2,5,DEZ,Identidade
0.18425,0.00478143,0.000819705,3.57741e-05,5.85268e-09,2.43628e-06,1.8097e-09,3,7,DEZ,Identidade
0.179316,0.00253057,0.000912177,2.70934e-05,1.47926e-09,5.08287e-07,3.99413e-09,1,4,DEZ,Identidade
0.182752,0.00433814,0.00087627,3.61245e-05,6.15865e-09,2.37101e-06,1.83847e-09,1,5,DEZ,Identidade
0.181004,0.00287885,0.000696404,2.1443e-05,2.43072e-09,1.14181e-06,9.78678e-10,5,5,DEZ,Identidade
0.185044,0.00428639,0.000696917,1.44652e-05,-1.25234e-09,-4.87738e-07,7.35537e-10,2,5,DEZ,Identidade
0.183332,0.00373029,0.000842011,2.38207e-05,1.46068e-09,1.11032e-06,3.04096e-09,1,4,DEZ,Identidade
0.184747,0.00444549,0.000794887,3.03874e-05,3.22049e-09,1.6623e-06,3.45435e-09,2,4,DEZ,Identidade
0.195688,0.0027016,0.000707048,0.000126778,-3.72436e-08,-4.51098e-08,-7.32266e-09,1,7,SETE,L
0.192147,0.00202503,0.000571805,0.000118106,-2.9301e-08,-9.72332e-07,-9.13665e-09,1,5,SETE,L
0.194475,0.00145549,0.00121598,0.000158478,-6.94938e-08,-3.0899e-07,-3.2367e-09,1,5,SETE,L
0.197951,0.00176387,0.00124018,0.000169978,-6.81568e-08,3.02143e-06,-3.80164e-08,3,7,SETE,L
0.196389,0.00281576,0.000710718,0.00012211,-3.28017e-08,6.49857e-07,-1.47685e-08,1,4,SETE,L
0.195205,0.00142372,0.00112954,0.000151909,-6.28643e-08,4.2607e-07,-2.77142e-09,2,5,SETE,L
0.197099,0.001871,0.00125583,0.000171561,-7.72026e-08,-3.82088e-07,-1.95242e-08,1,5,SETE,L
0.195675,0.00270191,0.00071564,0.000130721,-3.9494e-08,-9.59412e-07,-6.22945e-09,2,7,SETE,L
