hu0,hu1,hu2,hu3,hu4,hu5,hu6,shp0,shp1,groups,label
0.250456,0.00316318,0.00214285,0.000240438,-5.39002e-08,-9.7994e-06,1.63951e-07,2,7,NOVE,Pedra
0.251316,0.00359722,0.00219868,0.000258626,-5.90641e-08,-1.11987e-05,1.85865e-07,1,4,NOVE,Pedra
0.223165,0.00431693,0.00715395,0.000272585,-2.38474e-07,-1.66981e-05,-2.9669e-07,1,5,NOVE,Verbo
0.229114,0.00515199,0.00779725,0.000259865,-3.55916e-07,-1.39077e-05,1.00774e-07,1,5,NOVE,Verbo
0.228034,0.00632604,0.00690151,0.000327251,-2.87654e-07,-8.39272e-06,3.9891e-07,1,5,NOVE,Verbo
0.212086,0.00287903,0.00551775,0.000165331,-1.47324e-07,-8.79531e-06,-5.68483e-08,1,5,NOVE,Verbo
0.229281,0.00439503,0.0082028,0.000312634,-4.76279e-07,-2.05792e-05,-1.54303e-07,1,5,NOVE,Verbo
0.219659,0.005616,0.00565098,0.000228014,-2.56147e-07,-1.63416e-05,-0.00003713,1,5,NOVE,Verbo
0.213942,0.00439184,0.00522683,0.000173097,-1.64505e-07,-9.66247e-06,6.84457e-09,2,5,NOVE,Verbo
0.220492,0.00593533,0.00607969,0.000238875,-4.49422e-08,3.24699e-06,2.84341e-07,1,6,NOVE,Verbo
0.210572,0.00413347,0.00481477,0.000147978,-7.56752e-08,-2.41357e-06,9.93724e-08,1,5,NOVE,Verbo
0.224079,0.00598352,0.00680833,0.000280363,-2.09194e-07,-6.29249e-06,3.26001e-07,1,5,NOVE,Verbo
0.208215,0.0032243,0.00481196,0.000132217,-4.76429e-08,-6.95052e-07,9.40855e-08,2,5,NOVE,Verbo
0.213608,0.00530297,0.00505316,0.00017107,3.16642e-08,6.11603e-06,1.55869e-07,1,5,NOVE,Verbo
0.217625,0.00493954,0.00586498,0.00019009,-1.79197e-07,-9.03388e-06,9.0407e-08,1,6,NOVE,Verbo
0.224079,0.00598352,0.00680833,0.000280363,-2.09194e-07,-6.29249e-06,3.26001e-07,1,5,NOVE,Verbo
0.227495,0.00428137,0.00818992,0.000482626,2.50956e-08,-0.009972,-9.59195e-07,1,5,NOVE,Verbo
0.2103,0.00177572,0.00518139,0.000136801,-1.03288e-07,-2.71598e-06,5.09572e-08,1,5,NOVE,Verbo
0.226884,0.0063773,0.00696796,0.000305748,-1.80845e-07,-3.42749e-06,4.07986e-07,1,5,NOVE,Verbo
0.210771,0.00214246,0.00524232,0.000272848,7.90242e-08,-2.63769e-06,-3.16606e-07,1,5,NOVE,Verbo
0.213942,0.00439184,0.00522683,0.000173097,-1.64505e-07,-9.66247e-06,6.84457e-09,2,5,NOVE,Verbo
0.213942,0.00439184,0.00522683,0.000173097,-1.64505e-07,-9.66247e-06,6.84457e-09,2,5,NOVE,Verbo
0.191448,0.0021282,0.00118185,0.000125136,-4.34936e-08,-4.22736e-06,2.05954e-08,1,5,NOVE,Junto
0.192841,0.00195917,0.00113696,0.000130226,-4.82229e-08,-4.6734e-06,1.36202e-08,1,6,NOVE,Junto
0.185249,0.00227278,0.000973365,7.54283e-05,-1.9396e-08,-3.34335e-06,6.44287e-09,1,6,NOVE,Junto
0.188073,0.00244768,0.0010509,9.37388e-05,-2.80894e-08,-4.25353e-06,8.75167e-09,1,4,NOVE,Junto
0.194606,0.00207801,0.00127145,0.000151612,-6.35658e-08,-5.60953e-06,1.97575e-08,1,5,NOVE,Junto
0.185204,0.000493268,0.00147982,9.43272e-05,-1.43355e-08,-7.77572e-07,-3.21946e-08,2,5,NOVE,Junto
0.184377,0.00225878,0.000953549,7.01409e-05,-1.81287e-08,-3.3334e-06,-6.31093e-10,1,6,NOVE,Junto
0.186167,0.00247258,0.000989417,7.86109e-05,-2.19206e-08,-3.9057e-06,-3.70216e-10,1,4,NOVE,Junto
0.185955,0.00237764,0.00101584,7.93997e-05,-2.03699e-08,-3.29494e-06,9.67232e-09,2,5,NOVE,Junto
0.190656,0.00105905,0.00200042,0.000126211,-6.34074e-08,-3.99977e-06,-1.10388e-09,1,5,NOVE,Junto
0.189418,0.0021442,0.00105812,0.000106777,-3.57981e-08,-4.8018e-06,2.57767e-09,1,5,NOVE,Junto
0.192169,0.00220108,0.001119,0.000127308,-4.60724e-08,-4.95375e-06,1.36451e-08,2,4,NOVE,Junto
0.188963,0.00214829,0.00116117,0.0001011,-3.46254e-08,-4.65515e-06,9.93067e-10,2,6,NOVE,Junto
0.184024,0.00195459,0.0012571,7.07944e-05,-1.58468e-08,-2.46246e-06,-1.3961e-08,1,8,NOVE,Junto
0.184495,0.00138401,0.00141992,8.63946e-05,-1.62981e-08,-1.95271e-06,-2.54953e-08,1,5,NOVE,Junto
0.191559,0.000708098,0.00174346,0.000120008,-3.03109e-08,-7.74854e-07,-4.57666e-08,1,5,NOVE,Junto
0.188235,0.00191774,0.00117823,9.90859e-05,-3.38554e-08,-4.33651e-06,-1.71159e-10,1,5,NOVE,Junto
0.185878,0.000190093,0.00159312,8.84874e-05,-2.06543e-08,-4.96111e-07,-2.60232e-08,1,5,NOVE,Junto
0.186837,0.00263976,0.000942572,8.01719e-05,-2.20271e-08,-4.11762e-06,-7.21472e-10,1,5,NOVE,Junto
0.187782,0.00276461,0.00101374,8.53667e-05,-2.50483e-08,-4.48822e-06,-1.80022e-09,1,5,NOVE,Junto
0.418371,0.111724,1.97974e-05,2.13897e-05,-3.83861e-10,-7.10504e-06,2.15391e-10,1,4,NOVE,Gasolina
0.424582,0.111053,9.07328e-05,1.48135e-05,-5.00783e-10,-4.09689e-06,2.10134e-10,1,4,NOVE,Gasolina
0.416658,0.0994688,0.00100596,0.000308438,1.15291e-07,7.44284e-05,-1.2738e-07,1,4,NOVE,Gasolina
0.423305,0.106187,0.00309728,0.0012185,2.15282e-06,0.000334642,-9.84305e-07,1,4,NOVE,Gasolina
0.403683,0.0999607,0.000411183,0.000148159,1.13242e-08,3.0008e-06,-3.47711e-08,1,4,NOVE,Gasolina
0.418552,0.107874,0.000108006,4.67377e-05,-1.59983e-09,-3.10207e-06,-2.90988e-09,1,4,NOVE,Gasolina
0.413441,0.0984711,0.00138962,0.000438704,2.27439e-07,9.90482e-05,-2.56128e-07,1,4,NOVE,Gasolina
0.434118,0.12222,0.000174139,0.000165626,2.02735e-08,4.64541e-05,1.94983e-08,2,7,NOVE,Gasolina
0.418311,0.0979136,0.00719163,0.00301758,1.31725e-05,0.000822023,-4.90837e-06,2,6,NOVE,Gasolina
0.424902,0.108028,0.00120629,0.000472801,3.08571e-07,0.000136202,-1.79658e-07,2,5,NOVE,Gasolina
0.422857,0.106608,0.000400761,0.000113953,7.60043e-09,1.92228e-05,-2.31352e-08,2,5,NOVE,Gasolina
0.418336,0.107874,0.0001205,2.16642e-05,-1.00186e-09,-2.8691e-06,-4.7063e-10,1,4,NOVE,Gasolina
0.414875,0.0941708,0.00423047,0.00105507,0.001701,0.000231459,-1.44052e-06,1,4,NOVE,Gasolina
0.417328,0.106018,0.000161768,5.53898e-05,1.68602e-09,1.25934e-05,-4.96465e-09,3,7,NOVE,Gasolina
0.421573,0.110745,0.000149024,5.40756e-05,-1.2198e-09,-1.12325e-06,-4.69859e-09,1,4,NOVE,Gasolina
0.425606,0.110531,0.00160749,0.000735351,7.1959e-07,0.000196756,-3.48404e-07,1,4,NOVE,Gasolina
0.412367,0.0989397,0.00227678,0.000526004,3.65171e-07,0.000102435,-4.44972e-07,1,4,NOVE,Gasolina
0.42149,0.10975,0.00012878,6.20694e-05,-2.6626e-09,-8.34979e-06,-4.86884e-09,1,4,NOVE,Gasolina
0.414228,0.104445,4.57386e-05,1.1079e-05,-2.35808e-10,-1.40263e-06,8.1208e-11,1,4,NOVE,Gasolina
0.408401,0.0932972,0.00280916,0.000908272,1.24435e-06,0.000236728,-7.45964e-07,2,6,NOVE,Gasolina
0.448318,0.0604463,0.00463065,0.000190935,-1.93813e-08,-1.09738e-05,1.78485e-07,5,13,NOVE,America
0.447523,0.0484343,0.0066801,0.00036223,-2.85407e-08,-1.02582e-05,5.62744e-07,3,13,NOVE,America
0.482521,0.0670324,0.0107676,0.00429733,2.91682e-05,0.00100583,-1.92815e-06,2,11,NOVE,America
0.497818,0.0880308,0.00792482,0.00510369,3.2407e-05,0.00142617,-1.81716e-06,4,11,NOVE,America
0.446474,0.049316,0.00661646,0.000191455,-2.12905e-07,-4.17395e-05,-3.32378e-08,5,13,NOVE,America
0.467118,0.0667757,0.012118,0.00113574,4.15242e-06,0.000274824,7.14319e-07,4,9,NOVE,America
0.481153,0.06662,0.00814126,0.00264697,1.21989e-05,0.000620357,-1.47387e-06,4,12,NOVE,America
0.452546,0.0517816,0.00871943,0.000753628,1.58603e-06,9.54333e-05,1.10303e-06,4,12,NOVE,America
0.474992,0.0673735,0.00871646,0.00119346,3.53658e-06,0.000229553,1.51977e-06,3,10,NOVE,America
0.481415,0.0545216,0.0277249,0.00325318,3.08109e-05,0.000753395,-2.2862e-06,4,13,NOVE,America
0.468932,0.0528777,0.0107563,0.00142596,5.18715e-06,0.000323457,-2.06906e-06,4,11,NOVE,America
0.460337,0.0558486,0.0063787,0.00014145,2.28974e-09,-9.35635e-07,1.3434e-07,4,10,NOVE,America
0.501601,0.0918414,0.00644792,0.00518498,2.93496e-05,0.00150468,-6.11532e-06,3,9,NOVE,America
0.502564,0.0983711,0.00580302,0.00121359,3.21021e-06,0.000345754,2.58481e-07,4,12,NOVE,America
0.497001,0.073559,0.00757563,0.00136903,4.34896e-06,0.000363493,-7.2459e-07,3,12,NOVE,America
0.472172,0.053213,0.01949,0.00289161,2.05664e-05,0.00066686,-6.94637e-06,3,11,NOVE,America
0.512194,0.0945433,0.00618216,0.00386178,1.84336e-05,0.00113237,-4.0307e-06,3,11,NOVE,America
0.450205,0.0393361,0.0199663,0.00181542,1.02714e-05,0.000359804,-3.73649e-06,3,12,NOVE,America
0.46895,0.0569458,0.00668131,0.00137477,4.10362e-06,0.000277247,-7.21291e-07,4,10,NOVE,America
0.47053,0.0714445,0.0120222,0.00240141,1.2444e-05,0.000533463,3.41073e-06,4,9,NOVE,America
0.398112,0.0131557,0.0288958,0.00115058,-6.34791e-06,-0.000108505,-1.92797e-06,2,6,NOVE,Casa
0.358233,0.00888597,0.0282032,0.000421012,-7.30792e-08,-1.06457e-05,-1.4489e-06,2,5,NOVE,Casa
0.427211,0.021865,0.0414995,0.00190343,-1.64454e-05,-0.000279988,3.96675e-06,1,4,NOVE,Casa
0.400093,0.0155602,0.0378734,0.0013627,-8.76724e-06,-0.000157999,-4.35586e-06,1,4,NOVE,Casa
0.36899,0.00768356,0.0289466,0.000895608,-2.58447e-06,-3.61183e-05,-3.75702e-06,1,5,NOVE,Casa
0.407506,0.0137653,0.0412204,0.00180458,-1.03871e-05,-0.000180622,-1.15907e-05,1,4,NOVE,Casa
0.4221,0.0172128,0.0421372,0.00166338,-1.37297e-05,-0.000217879,2.32879e-06,1,4,NOVE,Casa
0.390779,0.0150502,0.0274851,0.000963412,-4.91306e-06,-0.000117386,-6.6264e-07,1,4,NOVE,Casa
0.397975,0.0180064,0.0341155,0.00171812,-8.55156e-06,-0.000192516,-9.99492e-06,1,4,NOVE,Casa
0.404592,0.0217277,0.0342416,0.00187191,-1.39104e-05,-0.000274446,-5.5768e-06,1,4,NOVE,Casa
0.4164,0.0469231,0.0203914,0.00118674,-3.65209e-06,-0.00022247,4.55453e-06,1,5,NOVE,Casa
0.338207,0.0230694,0.0188635,0.00114641,-5.22251e-06,-0.000174083,-1.07086e-06,1,3,NOVE,Casa
0.400813,0.0159433,0.0342494,0.00114672,-7.06921e-06,-0.000144222,-1.29246e-06,1,4,NOVE,Casa
0.426777,0.0171562,0.0492982,0.00262911,-2.59115e-05,-0.000317019,-1.49828e-05,1,4,NOVE,Casa
0.421694,0.022847,0.0391297,0.00246267,-1.53577e-05,-0.00036767,-1.86697e-05,1,4,NOVE,Casa
0.40189,0.0122741,0.0390614,0.00131659,-9.31914e-06,-0.000145828,-1.51626e-06,2,4,NOVE,Casa
0.415353,0.017992,0.0392195,0.00169027,-1.17714e-05,-0.000217359,-7.12945e-06,1,4,NOVE,Casa
0.396928,0.0143603,0.0363398,0.00161557,-8.01995e-06,-0.000172964,-9.42958e-06,1,4,NOVE,Casa
0.419451,0.0196375,0.0399515,0.00130892,-7.42526e-06,-0.000172101,-5.87018e-06,2,6,NOVE,Casa
0.443737,0.025145,0.0481671,0.00220898,-2.26486e-05,-0.000345997,-2.49571e-06,1,4,NOVE,Casa
0.240792,0.00168181,0.00276727,0.000182442,-5.84524e-08,-5.0683e-06,1.15706e-07,1,5,NOVE,Pedra
0.216642,0.000146337,0.00415386,0.000193816,9.78249e-09,1.06692e-06,1.73629e-07,2,5,NOVE,Pedra
0.228896,0.000501361,0.0023965,9.81033e-05,-4.02192e-08,-1.91015e-06,2.53991e-08,1,5,NOVE,Pedra
0.221195,0.00027562,0.00199104,6.47173e-05,-2.3227e-08,-1.07437e-06,4.37147e-10,1,6,NOVE,Pedra
0.219034,0.000137494,0.00301638,0.000117156,-3.03184e-08,-8.22971e-07,6.26992e-08,2,5,NOVE,Pedra
0.256754,0.00328826,0.00259352,0.000265766,-5.25747e-08,-1.00971e-05,2.1429e-07,1,5,NOVE,Pedra
0.234842,0.0017149,0.0023434,0.000144195,-4.70668e-08,-3.82579e-06,6.93576e-08,1,7,NOVE,Pedra
0.245994,0.00158093,0.00312919,0.000209797,-1.79655e-08,-3.36628e-06,1.69034e-07,1,4,NOVE,Pedra
0.22316,0.000797488,0.0010911,7.96617e-05,-2.3224e-08,-2.16089e-06,3.4977e-09,1,4,NOVE,Pedra
0.248999,0.00279085,0.00214391,0.000201796,-4.16708e-08,-7.10613e-06,1.2602e-07,2,4,NOVE,Pedra
0.21333,0.00137302,0.00138057,7.36334e-05,-2.05548e-08,-2.24061e-06,1.13432e-08,1,5,NOVE,Pedra
0.20984,0.000296216,0.00367457,0.000181806,-5.00647e-08,-2.38089e-07,1.39911e-07,4,7,NOVE,Pedra
0.2306,0.000452136,0.00247735,0.08471,-3.47551e-08,-1.52448e-06,1.72616e-08,2,4,NOVE,Pedra
0.24941,0.00292622,0.00219981,0.000214207,-6.86764e-08,-8.34631e-06,1.3002e-07,1,4,NOVE,Pedra
0.247349,0.00260598,0.00213053,0.000236111,-8.01928e-08,-8.7533e-06,1.47013e-07,1,4,NOVE,Pedra
0.251922,0.00317988,0.00240854,0.000244031,-6.12103e-08,-8.96184e-06,1.76791e-07,2,5,NOVE,Pedra
0.23274,0.000821813,0.00257376,0.00012226,-4.21051e-08,-2.01112e-06,5.41356e-08,3,5,NOVE,Pedra
0.246966,0.00265602,0.00117023,7.65054e-05,-1.34429e-08,-2.33377e-06,1.85286e-08,2,6,NOVE,Pedra
0.247023,0.00251906,0.00279266,0.00018286,-8.79693e-09,-2.88765e-06,1.30377e-07,2,5,NOVE,Pedra
0.240881,0.00167709,0.00264178,0.000171136,-5.31185e-08,-3.99263e-06,1.02075e-07,1,4,NOVE,Pedra
0.219308,0.00614608,0.00547356,0.000170665,9.54755e-08,9.10908e-06,1.3451e-07,1,5,NOVE,Verbo
0.221513,0.00428998,0.00632739,0.000135447,-4.3955e-08,1.0927e-06,1.17434e-07,1,4,NOVE,Verbo
0.21278,0.00206927,0.00491072,3.32929e-05,1.1784e-08,1.28565e-06,0.000006508,4,5,NOVE,Verbo
0.205477,0.000156635,0.00446932,3.49392e-05,-6.39416e-09,-7.16028e-08,-1.22368e-08,2,5,NOVE,Verbo
0.219308,0.00614608,0.00547356,0.000170665,9.54755e-08,9.10908e-06,1.3451e-07,1,5,NOVE,Verbo
0.202215,0.00237661,0.0033028,6.48363e-05,-1.53132e-09,1.90395e-06,2.99642e-08,1,5,NOVE,Verbo
0.22037,0.00249726,0.00685222,0.000147869,3.85848e-08,4.07882e-06,1.43756e-07,1,5,NOVE,Verbo
0.219308,0.00614608,0.00547356,0.000170665,9.54755e-08,9.10908e-06,1.3451e-07,1,5,NOVE,Verbo
0.211463,0.000466292,0.0053361,5.69174e-05,-2.94267e-08,-3.56614e-07,-1.08624e-08,1,5,NOVE,Verbo
0.214411,0.00241026,0.00599351,0.000182856,-1.4525e-07,-8.74034e-06,-1.24687e-07,2,5,NOVE,Verbo
0.202485,0.000360506,0.00427128,7.03871e-05,-2.14604e-08,-0.001197,-3.20771e-08,1,5,NOVE,Verbo
0.19917,0.000458502,0.00379383,3.57445e-05,-1.23523e-08,-2.4219e-07,4.54809e-09,1,5,NOVE,Verbo
0.20698,0.00017037,0.00511431,4.25661e-05,-1.86848e-08,-7.4061e-08,-6.7316e-09,1,5,NOVE,Verbo
0.202215,0.00237661,0.0033028,6.48363e-05,-1.53132e-09,1.90395e-06,2.99642e-08,1,5,NOVE,Verbo
0.202215,0.00237661,0.0033028,6.48363e-05,-1.53132e-09,1.90395e-06,2.99642e-08,1,5,NOVE,Verbo
0.214411,0.00241026,0.00599351,0.000182856,-1.4525e-07,-8.74034e-06,-1.24687e-07,2,5,NOVE,Verbo
0.205665,8.93426e-05,0.004828,6.41682e-05,-1.95256e-08,-5.68159e-07,-2.99062e-08,1,5,NOVE,Verbo
0.19973,0.00169173,0.00340294,4.29092e-05,1.46711e-09,1.42468e-06,1.63308e-08,1,5,NOVE,Verbo
0.22037,0.00249726,0.00685222,0.000147869,3.85848e-08,4.07882e-06,1.43756e-07,1,5,NOVE,Verbo
0.22037,0.00249726,0.00685222,0.000147869,3.85848e-08,4.07882e-06,1.43756e-07,1,5,NOVE,Verbo
0.190656,0.00105905,0.00200042,0.000126211,-6.34074e-08,-3.99977e-06,-1.10388e-09,1,5,NOVE,Junto
0.184495,0.00138401,0.00141992,8.63946e-05,-1.62981e-08,-1.95271e-06,-2.54953e-08,1,5,NOVE,Junto
0.190575,0.000464623,0.00140431,0.000110312,-4.32965e-08,-2.27084e-06,-3.23898e-09,1,7,NOVE,Junto
0.192208,7.74452e-05,0.00122167,0.000126409,-4.96754e-08,-1.02581e-06,2.29304e-10,1,5,NOVE,Junto
0.184024,0.00195459,0.0012571,7.07944e-05,-1.58468e-08,-2.46246e-06,-1.3961e-08,1,8,NOVE,Junto
0.187179,0.000748432,0.00106917,8.28472e-05,-1.68939e-08,-1.13217e-06,-0.00001796,1,6,NOVE,Junto
0.187102,0.00101872,0.00134469,9.32677e-05,-2.39661e-08,-1.76043e-06,2.2729e-08,1,6,NOVE,Junto
0.191559,0.000708098,0.00174346,0.000120008,-3.03109e-08,-7.74854e-07,-4.57666e-08,1,5,NOVE,Junto
0.191087,0.000234176,0.000935949,0.000115871,-3.81038e-08,-1.76976e-06,2.03641e-09,1,5,NOVE,Junto
0.188077,0.00182362,0.00115803,0.000103844,-2.45995e-08,-2.82404e-06,2.6299e-08,1,6,NOVE,Junto
0.185878,0.000190093,0.00159312,8.84874e-05,-2.06543e-08,-4.96111e-07,-2.60232e-08,1,5,NOVE,Junto
0.185204,0.000493268,0.00147982,9.43272e-05,-1.43355e-08,-7.77572e-07,-3.21946e-08,2,5,NOVE,Junto
0.19343,0.000145549,0.00139235,0.000144299,-6.35061e-08,-1.7333e-06,-1.2267e-08,1,6,NOVE,Junto
0.184748,0.00141799,0.00108848,7.37908e-05,-2.01768e-08,-2.69491e-06,5.49944e-09,1,5,NOVE,Junto
0.18524,0.000787611,0.00111579,8.05011e-05,-2.24341e-08,-2.16566e-06,8.87694e-09,1,6,NOVE,Junto
0.190584,0.00169239,0.00140984,0.000125407,-5.1292e-08,-4.87485e-06,1.22357e-08,2,7,NOVE,Junto
0.191674,0.000876568,0.00173878,0.000137603,-6.71345e-08,-3.95298e-06,-4.8221e-09,1,6,NOVE,Junto
0.189555,0.000368217,0.000972915,0.000102419,-3.11906e-08,-1.61738e-06,-8.5072e-09,2,5,NOVE,Junto
0.193869,0.000804841,0.00193512,0.000132443,-6.42538e-08,-3.19572e-06,1.91611e-08,1,4,NOVE,Junto
0.195597,0.00132178,0.00180413,0.000151429,-6.46367e-08,-2.95788e-06,4.56802e-08,1,5,NOVE,Junto
0.392419,0.0883875,0.000503697,0.000232076,1.43457e-08,-8.58323e-06,7.80394e-08,1,4,NOVE,Gasolina
0.38756,0.0881984,0.00111216,0.000452773,1.51031e-07,3.80031e-05,2.83585e-07,1,4,NOVE,Gasolina
0.41313,0.0988919,0.001004,0.000270852,1.09586e-07,7.31326e-05,-8.91089e-08,1,3,NOVE,Gasolina
0.418854,0.102409,0.00120918,0.000280557,1.13847e-07,7.32149e-05,-1.17224e-07,1,4,NOVE,Gasolina
0.392193,0.0876867,0.000631613,0.000227952,-1.06227e-08,-2.32269e-05,8.58399e-08,1,4,NOVE,Gasolina
0.425732,0.114721,0.00119441,0.000593146,4.78803e-07,0.000200807,1.41422e-07,1,4,NOVE,Gasolina
0.410717,0.102888,0.000288594,6.6473e-06,-8.28467e-11,-1.76038e-06,-2.7911e-10,1,3,NOVE,Gasolina
0.414357,0.103106,0.00137242,0.000280207,1.4808e-07,8.22182e-05,-9.09191e-08,1,4,NOVE,Gasolina
0.401614,0.0867745,0.00314592,0.000905507,1.25027e-06,0.000224541,-8.78948e-07,1,3,NOVE,Gasolina
0.423851,0.113974,3.84631e-05,1.75641e-05,3.64209e-10,-0.0008701,2.7525e-10,1,5,NOVE,Gasolina
0.38756,0.0881984,0.00111216,0.000452773,1.51031e-07,3.80031e-05,2.83585e-07,1,4,NOVE,Gasolina
0.38996,0.0855337,0.00142321,0.000285569,-1.25347e-07,-6.63327e-05,1.3203e-07,1,4,NOVE,Gasolina
0.417154,0.104125,0.000243186,5.5428e-05,-5.64105e-09,-8.95069e-06,-3.09686e-09,1,4,NOVE,Gasolina
0.417827,0.108604,5.2665e-05,5.05262e-05,1.32768e-09,1.18336e-05,2.24286e-09,1,4,NOVE,Gasolina
0.425097,0.11498,0.000267487,0.000161874,2.69512e-08,5.15701e-05,2.02042e-08,1,4,NOVE,Gasolina
0.458295,0.134413,6.44968e-06,1.37631e-05,5.54926e-12,-3.60648e-06,1.29553e-10,2,6,NOVE,Gasolina
0.421502,0.105367,0.00033731,7.52939e-05,-9.80544e-09,-1.22672e-05,-6.91629e-09,1,4,NOVE,Gasolina
0.415611,0.0929659,0.00393193,0.0012004,2.24784e-06,0.000319203,-1.32227e-06,1,3,NOVE,Gasolina
0.428329,0.109298,0.00117855,0.000327555,1.63104e-07,9.54626e-05,-1.21723e-07,1,4,NOVE,Gasolina
0.405084,0.098255,0.000319371,4.6377e-05,1.84466e-09,9.95517e-06,-5.33424e-09,1,4,NOVE,Gasolina
0.494167,0.0804988,0.0158412,0.00452445,3.7663e-05,0.00128314,-6.97769e-06,5,11,NOVE,America
0.538689,0.0892345,0.028508,0.00557408,6.33437e-05,0.00161155,-3.04111e-05,3,10,NOVE,America
0.471512,0.0842592,0.00563593,0.000211499,1.99962e-07,4.69632e-05,1.15479e-07,4,12,NOVE,America
0.500863,0.0762379,0.018922,0.00456431,4.06604e-05,0.00125785,-1.20826e-05,6,12,NOVE,America
