hu0,hu1,hu2,hu3,hu4,hu5,hu6,shp0,shp1,groups,label
0.199508,0.0049361,0.00337213,0.000538093,6.70626e-07,2.88712e-05,-2.75037e-07,1,4,DOIS,Q
0.197601,0.00486225,0.00240577,0.000490223,4.97557e-07,2.3278e-05,-1.89365e-07,1,3,DOIS,Q
0.194341,0.00456906,0.0022066,0.000350358,2.82336e-07,1.41378e-05,-1.23225e-07,1,3,DOIS,Q
0.196004,0.00553724,0.00264197,0.000373551,3.39255e-07,2.04173e-05,-0.0001504,1,3,DOIS,Q
0.193656,0.00550795,0.00153092,0.000385882,2.8277e-07,2.26652e-05,-8.94861e-08,1,4,DOIS,Q
0.193572,0.00529905,0.00146142,0.000365117,2.53216e-07,1.90359e-05,-8.37539e-08,1,3,DOIS,Q
0.20344,0.00464013,0.00123922,0.000515833,2.19687e-07,9.31615e-06,-3.49036e-07,5,5,DOIS,Q
0.201706,0.00687926,0.00249323,0.000550497,6.06222e-07,3.36861e-05,-2.2007e-07,1,5,DOIS,Q
0.192265,0.00540804,0.00145525,0.000352872,2.43075e-07,2.09283e-05,-6.96936e-08,1,3,DOIS,Q
0.200744,0.00391643,0.00313135,0.000426955,4.13454e-07,9.09254e-06,-2.69756e-07,1,3,DOIS,Q
0.197617,0.00423967,0.0027613,0.000391494,3.52169e-07,1.23733e-05,-2.04119e-07,1,3,DOIS,Q
0.2015,0.00674229,0.00203147,0.000558279,5.66727e-07,3.12796e-05,-1.79721e-07,1,4,DOIS,Q
0.187949,0.00462932,0.00104982,0.000236102,1.11483e-07,1.1577e-05,-3.72637e-08,1,3,DOIS,Q
0.196093,0.005082,0.00212641,0.000388955,3.25226e-07,1.79295e-05,-1.39116e-07,1,3,DOIS,Q
0.186019,0.0055372,0.000934404,0.000167506,6.32742e-08,1.0446e-05,-1.96969e-08,1,3,DOIS,Q
0.20178,0.00447693,0.00385458,0.000402937,4.49342e-07,2.26119e-05,-2.24185e-07,2,6,DOIS,Q
0.221068,0.0160079,0.00222489,0.000137977,-7.26212e-08,-1.30269e-05,2.38834e-08,1,3,DOIS,M
0.224353,0.0117595,0.00442022,0.000288772,-3.25238e-07,-2.83816e-05,-2.57112e-08,1,4,DOIS,M
0.223513,0.0180473,0.00202974,0.000145399,-1.86526e-08,-2.52683e-06,7.67542e-08,1,5,DOIS,M
0.237727,0.0230969,0.00314595,0.000245272,-1.94696e-07,-3.28862e-05,9.22631e-08,1,3,DOIS,M
0.215928,0.0134974,0.00229993,0.000130683,-2.91415e-08,-1.48337e-06,6.54505e-08,1,3,DOIS,M
0.219688,0.0168613,0.00217754,0.000152125,-3.65222e-08,-8.7527e-06,7.95749e-08,1,6,DOIS,M
0.212903,0.0151082,0.00154814,0.000117041,2.20098e-08,6.50922e-06,4.46958e-08,1,6,DOIS,M
0.21493,0.0151753,0.00158592,0.00010962,1.35545e-08,5.58097e-06,0.00004365,3,5,DOIS,M
0.237132,0.0227801,0.0029904,0.00023218,-1.80655e-07,-3.23071e-05,6.92276e-08,1,4,DOIS,M
0.221271,0.0142527,0.00290028,0.000172877,-1.05834e-07,-1.26554e-05,6.15143e-08,1,3,DOIS,M
0.209751,0.0149125,0.00104421,0.000104693,3.35634e-08,1.27691e-05,8.4682e-09,1,4,DOIS,M
0.214929,0.0134892,0.00197325,0.000110023,-8.12342e-09,4.64378e-06,5.0617e-08,3,3,DOIS,M
0.231919,0.0198501,0.00317035,0.000223334,-1.71659e-07,-0.02634,7.6482e-08,1,3,DOIS,M
0.22472,0.0161514,0.00302577,0.000206733,-1.56402e-07,-2.26792e-05,4.76711e-08,2,4,DOIS,M
0.215321,0.0166049,0.00162088,0.000129393,4.97169e-09,-1.58905e-06,5.90483e-08,1,3,DOIS,M
0.209668,0.0095508,0.00246432,0.000173852,-5.88064e-08,-1.92668e-06,9.74206e-08,1,3,DOIS,M
0.214088,0.0156951,0.00143267,0.000121317,2.72961e-08,7.65488e-06,4.25789e-08,1,6,DOIS,M
0.227864,0.0181491,0.00311254,0.000206327,-1.50147e-07,-2.3065e-05,6.92448e-08,1,3,DOIS,M
0.217952,0.0155491,0.00168546,0.000142617,-4.59602e-09,1.25335e-06,6.97713e-08,2,4,DOIS,M
0.206386,0.0134073,0.0011726,0.000128974,4.86044e-08,1.39056e-05,1.23805e-08,1,3,DOIS,M
0.235507,0.0259799,0.00215972,0.000521541,5.35865e-07,7.6454e-05,1.3867e-07,1,3,DOIS,N
0.236376,0.026676,0.00191539,0.000547598,5.58132e-07,8.65242e-05,5.48098e-08,1,5,DOIS,N
0.244509,0.0296408,0.00248807,0.000675382,8.64156e-07,0.000110643,1.4047e-07,1,5,DOIS,N
0.246937,0.0310964,0.00236938,0.000792747,1.08619e-06,0.000138892,2.48315e-08,2,3,DOIS,N
0.230881,0.0241547,0.00197519,0.000470406,4.42749e-07,6.77013e-05,9.78561e-08,1,2,DOIS,N
0.255598,0.0338885,0.00314964,0.00103684,1.87369e-06,0.000190324,4.94271e-10,1,4,DOIS,N
0.25225,0.0309293,0.00438141,0.00127563,2.97069e-06,0.000212414,5.19327e-07,1,3,DOIS,N
0.248394,0.030168,0.00343865,0.000994715,1.82528e-06,0.000166784,2.29735e-07,1,4,DOIS,N
0.25842,0.0323442,0.000512368,0.000535767,2.73112e-07,8.8075e-05,-6.4858e-08,4,5,DOIS,N
0.251875,0.0310988,0.00390596,0.0010947,2.25471e-06,0.000187745,2.00898e-07,1,5,DOIS,N
0.244453,0.0286003,0.00295214,0.000950095,1.59117e-06,0.000160287,5.89033e-09,1,4,DOIS,N
0.242798,0.0293179,0.00212893,0.000662113,7.86053e-07,0.000112893,8.75061e-09,1,3,DOIS,N
0.236639,0.0256831,0.00230358,0.000669224,8.30616e-07,0.000106654,2.23967e-08,2,5,DOIS,N
0.248038,0.02911,0.00393117,0.00100509,1.98733e-06,0.000167095,2.04943e-07,1,3,DOIS,N
0.252305,0.0316578,0.00386322,0.00112541,2.33994e-06,0.000196378,1.76854e-07,1,4,DOIS,N
0.250216,0.0301968,0.00401162,0.00120785,2.64969e-06,0.000205354,2.19515e-07,1,3,DOIS,N
0.245205,0.029669,0.00267741,0.000774374,1.11359e-06,0.000132451,5.65119e-08,1,3,DOIS,N
0.251854,0.0311205,0.0021456,0.000918521,1.27469e-06,0.000161119,-1.94594e-07,3,4,DOIS,N
0.253903,0.0314456,0.0044245,0.00118973,2.67831e-06,0.000196088,5.2692e-07,1,3,DOIS,N
0.252333,0.0308884,0.00447649,0.00131133,3.12153e-06,0.000213408,5.91801e-07,1,3,DOIS,N
0.202788,0.00674176,0.00304242,0.000682702,9.47783e-07,4.62208e-05,-2.6418e-07,1,3,DOIS,Q
0.209497,0.0081678,0.0040281,0.000696808,1.03521e-06,4.15399e-05,-5.39596e-07,1,3,DOIS,Q
0.198147,0.00486589,0.00297377,0.000434845,4.3986e-07,1.75846e-05,-2.25922e-07,2,3,DOIS,Q
0.203319,0.0068089,0.00268509,0.0005169,5.57964e-07,2.69061e-05,-2.43947e-07,1,5,DOIS,Q
0.201697,0.00739212,0.00221112,0.000540614,5.57945e-07,3.83515e-05,-1.95089e-07,2,4,DOIS,Q
0.209126,0.0065581,0.0031065,0.000489823,4.6504e-07,9.10233e-06,-3.85772e-07,2,4,DOIS,Q
0.205681,0.00696047,0.00351372,0.000788258,1.24806e-06,5.09717e-05,-4.04125e-07,1,3,DOIS,Q
0.208151,0.00747648,0.00329492,0.00082251,1.26721e-06,5.74494e-05,-4.7711e-07,3,3,DOIS,Q
0.210715,0.00713629,0.00317485,0.000855542,1.2301e-06,4.15583e-05,-6.8919e-07,2,3,DOIS,Q
0.203751,0.00627004,0.00152987,0.000728251,6.5758e-07,4.22219e-05,-3.9808e-07,3,3,DOIS,Q
0.207423,0.00735928,0.00300528,0.000727541,9.90074e-07,4.54428e-05,-4.20812e-07,3,5,DOIS,Q
0.210585,0.00709323,0.0040312,0.000770303,1.2214e-06,4.13951e-05,-5.92232e-07,4,3,DOIS,Q
0.2115,0.00512398,0.00290885,0.000946529,1.32198e-06,3.75893e-05,-8.47996e-07,2,5,DOIS,Q
0.201246,0.00645859,0.00148169,0.000572885,4.59481e-07,3.53125e-05,-2.59738e-07,2,3,DOIS,Q
0.199513,0.00660972,0.002455,0.000484164,4.96015e-07,2.97241e-05,-1.80556e-07,1,3,DOIS,Q
0.192646,0.00633315,0.00137935,0.000344864,2.32894e-07,2.51086e-05,-4.83149e-08,1,3,DOIS,Q
0.205831,0.00663783,0.00357599,0.00070624,1.05359e-06,4.12743e-05,-3.86796e-07,1,4,DOIS,Q
0.215991,0.00768842,0.0045666,0.000838868,1.48429e-06,3.65267e-05,-7.01862e-07,1,4,DOIS,Q
0.2065,0.00802404,0.0033871,0.000797001,1.24827e-06,5.98314e-05,-3.95703e-07,1,3,DOIS,Q
0.198434,0.00652045,0.00258188,0.000512092,5.63603e-07,3.4869e-05,-1.70507e-07,1,3,DOIS,Q
0.218347,0.0132598,0.00256664,0.000222885,-9.97391e-08,-1.77102e-05,1.35909e-07,1,3,DOIS,M
0.178027,0.000928417,0.000878871,2.03438e-05,1.15936e-09,5.8267e-07,2.46084e-09,1,6,DOIS,M
0.19895,0.00800313,0.00192755,0.00013327,1.24897e-08,-2.16429e-07,6.63813e-08,1,3,DOIS,M
0.225374,0.0138416,0.00387737,0.000236307,-2.10276e-07,-2.04791e-05,8.33563e-08,1,3,DOIS,M
0.175784,0.000753752,0.000732459,3.13471e-05,1.4738e-09,8.53131e-07,4.5155e-09,1,3,DOIS,M
0.212413,0.0155072,0.0010313,9.14804e-05,1.70771e-08,0.006747,2.23138e-08,1,3,DOIS,M
0.205033,0.0069878,0.00232076,0.000167429,-5.60004e-08,-9.67831e-06,8.80699e-08,2,3,DOIS,M
0.218446,0.013914,0.00258303,0.000216376,-7.44912e-08,-1.45383e-05,1.4359e-07,1,3,DOIS,M
0.220645,0.0151766,0.00246636,0.000151208,-4.67432e-08,-4.82443e-06,7.96352e-08,1,3,DOIS,M
0.214682,0.0127594,0.00202926,8.52985e-05,-3.71403e-10,6.20464e-06,3.5486e-08,2,4,DOIS,M
0.177948,0.00257877,0.000334763,1.56627e-06,1.79657e-11,6.06149e-08,3.10406e-11,3,6,DOIS,M
0.182157,0.0032371,0.000649746,1.64594e-05,1.68433e-09,5.02866e-07,2.45506e-10,2,5,DOIS,M
0.212013,0.0100731,0.00348395,0.000212654,-8.02069e-08,-8.40411e-06,1.64532e-07,1,3,DOIS,M
0.209105,0.0147151,0.00103981,9.88815e-05,3.16699e-08,1.15185e-05,-1.52633e-09,1,4,DOIS,M
0.216333,0.0139522,0.00183966,9.01243e-05,-1.37849e-08,3.38041e-06,3.40096e-08,3,5,DOIS,M
0.214874,0.0140761,0.00176712,0.000105261,1.20353e-08,9.10422e-06,4.37732e-08,3,2,DOIS,M
0.195924,0.00833376,0.0015122,0.000133055,3.58444e-08,5.47366e-06,4.77207e-08,2,3,DOIS,M
0.225634,0.0155461,0.00310763,0.000197061,-1.54207e-07,-2.17254e-05,1.17355e-09,2,3,DOIS,M
0.218133,0.0110618,0.0031604,0.000256933,-1.71692e-07,-2.17747e-05,1.55327e-07,1,3,DOIS,M
0.207998,0.0102357,0.00265487,0.000200054,1.07932e-08,-2.07424e-06,1.45395e-07,1,5,DOIS,M
0.248467,0.0306502,0.00294849,0.000909879,1.49015e-06,0.000158485,2.16305e-08,1,3,DOIS,N
0.253141,0.0318026,0.00406735,0.00125918,2.84024e-06,0.000220034,2.31053e-07,1,3,DOIS,N
0.25187,0.0330117,0.00279531,0.000793532,1.1655e-06,0.000135963,1.95913e-07,1,4,DOIS,N
0.25084,0.0301651,0.00387518,0.0010841,2.22072e-06,0.000187479,7.5948e-08,1,3,DOIS,N
0.250384,0.0320068,0.00298013,0.000821296,0.001267,0.000140076,2.13667e-07,1,3,DOIS,N
0.24595,0.0305182,0.00138038,0.000518797,4.38639e-07,9.03278e-05,-1.85909e-08,3,3,DOIS,N
0.25515,0.0344628,0.00276966,0.000744568,1.03895e-06,0.000123347,2.52641e-07,1,3,DOIS,N
0.251565,0.0327339,0.00281514,0.000819943,1.23046e-06,0.000140646,1.94476e-07,1,4,DOIS,N
0.248096,0.0307533,0.00279938,0.000758351,1.09639e-06,0.00012932,1.37174e-07,1,4,DOIS,N
0.248841,0.0311424,0.00299204,0.000886726,1.43529e-06,0.000151753,1.61404e-07,1,4,DOIS,N
0.251633,0.0314644,0.00343255,0.00102037,1.90448e-06,0.000176901,1.39705e-07,1,4,DOIS,N
0.257684,0.0347515,0.00389173,0.00120641,2.59037e-06,0.000214728,3.51111e-07,1,3,DOIS,N
0.248705,0.0298241,0.00376463,0.00106148,2.08835e-06,0.000172084,3.76031e-07,1,3,DOIS,N
0.242882,0.0289626,0.00214189,0.000618509,7.1014e-07,0.000103099,4.99886e-08,2,4,DOIS,N
0.249226,0.0323166,0.000640454,0.000238437,9.3167e-08,4.16015e-05,1.28918e-09,1,4,DOIS,N
0.247497,0.0310039,0.00259123,0.000784261,1.11409e-06,0.000134438,9.34317e-08,1,3,DOIS,N
0.257665,0.0344927,0.00385767,0.00124809,2.73292e-06,0.000227694,1.76651e-07,1,3,DOIS,N
0.255754,0.0332538,0.0033262,0.0010875,2.06832e-06,0.000197933,-1.58697e-09,1,4,DOIS,N
0.251345,0.0317421,0.00337597,0.00105131,1.97437e-06,0.000184107,1.56883e-07,1,3,DOIS,N
0.248804,0.0302593,0.00359006,0.00108319,2.12696e-06,0.000183826,1.96683e-07,1,3,DOIS,N
0.20241,0.00892522,0.00159996,0.000597275,5.68073e-07,5.01549e-05,-1.3489e-07,1,3,DOIS,Q
0.203512,0.00756308,0.00204512,0.000699287,8.17712e-07,4.70422e-05,-1.75164e-07,1,3,DOIS,Q
0.197985,0.00597202,0.00197889,0.000516314,4.96825e-07,2.81518e-05,-1.59804e-07,1,3,DOIS,Q
0.196465,0.00532023,0.0022093,0.000516275,5.19301e-07,2.90483e-05,-1.85321e-07,1,3,DOIS,Q
0.205149,0.00828775,0.0021818,0.000709757,8.50711e-07,5.18215e-05,-2.37447e-07,1,3,DOIS,Q
0.201352,0.00652653,0.0024025,0.000627117,7.36658e-07,4.05863e-05,-0.0002233,1,3,DOIS,Q
0.194271,0.00662849,0.00115007,0.000393773,2.54922e-07,2.66234e-05,-7.23555e-08,1,3,DOIS,Q
0.199988,0.00674411,0.00231086,0.000558094,6.01716e-07,3.41765e-05,-1.99079e-07,1,3,DOIS,Q
0.197317,0.00591966,0.00220279,0.000583031,6.39277e-07,3.79664e-05,-1.67003e-07,1,3,DOIS,Q
0.200444,0.00680655,0.00184494,0.000623662,6.49969e-07,4.00099e-05,-1.58366e-07,1,3,DOIS,Q
0.203898,0.00757668,0.0025169,0.000670444,8.43179e-07,4.50793e-05,-2.1805e-07,1,3,DOIS,Q
0.204609,0.00730388,0.00253942,0.000631215,7.59421e-07,3.5729e-05,-2.48865e-07,1,3,DOIS,Q
0.197316,0.00741806,0.00131097,0.000494959,3.90774e-07,3.7748e-05,-7.91271e-08,1,3,DOIS,Q
0.200032,0.00655494,0.00201858,0.000577069,5.9477e-07,3.32488e-05,-1.84817e-07,1,3,DOIS,Q
0.198626,0.0064952,0.00203441,0.00056572,5.84586e-07,3.55174e-05,-1.63078e-07,1,3,DOIS,Q
0.191013,0.00556237,0.00114452,0.000338764,2.05608e-07,2.18862e-05,-4.71261e-08,1,3,DOIS,Q
0.195831,0.00691798,0.00131852,0.000447167,3.35311e-07,3.23616e-05,-7.39029e-08,1,3,DOIS,Q
0.197971,0.00663135,0.00192898,0.000565991,5.73493e-07,4.0034e-05,-1.44411e-07,1,3,DOIS,Q
0.201429,0.00651371,0.00248822,0.000617361,7.23294e-07,3.66553e-05,-2.49634e-07,1,3,DOIS,Q
0.200697,0.0050168,0.00295214,0.000523419,5.7546e-07,1.71575e-05,-3.03613e-07,1,3,DOIS,Q
0.227447,0.0149905,0.00357471,0.000230032,-1.95463e-07,-2.71788e-05,-7.28417e-08,2,3,DOIS,M
0.219482,0.0126481,0.00319214,0.000169286,-9.00456e-08,-8.2606e-06,8.58949e-08,1,3,DOIS,M
0.222866,0.0115925,0.00321491,0.000195617,-1.43311e-07,-1.36159e-05,-5.93882e-08,3,3,DOIS,M
0.218944,0.0101823,0.00391889,0.000217018,-1.95639e-07,-1.9264e-05,-4.21925e-08,1,4,DOIS,M
0.220574,0.0146093,0.00261868,0.000148033,-5.7918e-08,-5.66407e-06,7.16966e-08,1,3,DOIS,M
0.226202,0.0166158,0.00269346,0.000169105,-1.13848e-07,-1.81577e-05,7.97391e-09,1,4,DOIS,M
0.221609,0.010682,0.00337211,0.000158258,-1.02994e-07,-1.06978e-05,-5.2518e-08,2,4,DOIS,M
0.214617,0.0155763,0.00130303,0.000100876,1.68926e-08,6.55149e-06,3.24379e-08,1,3,DOIS,M
0.215409,0.0135488,0.00221818,0.000128525,-1.91545e-08,-1.5297e-09,6.58975e-08,1,3,DOIS,M
0.222915,0.0175693,0.00221853,0.000147599,-6.19399e-08,-1.11165e-05,5.74211e-08,1,5,DOIS,M
0.198428,0.00721813,0.00231835,0.000158995,4.0585e-08,4.52877e-06,8.75847e-08,2,3,DOIS,M
0.216337,0.00960412,0.00443308,0.000246502,-1.84334e-07,-1.42306e-05,1.80058e-07,1,4,DOIS,M
0.204146,0.0127121,0.00123566,0.000138003,5.32171e-08,1.40819e-05,-2.03856e-08,1,4,DOIS,M
0.218762,0.0160726,0.00193531,0.000126041,-2.04171e-08,-2.91786e-06,5.88069e-08,1,3,DOIS,M
0.21294,0.0147472,0.00129511,0.000141591,3.80589e-08,1.07355e-05,4.71997e-08,3,4,DOIS,M
0.222147,0.0173205,0.0020225,0.000139591,-1.22208e-08,-6.15477e-07,7.31564e-08,1,5,DOIS,M
0.21301,0.0140689,0.00147764,8.86967e-05,5.84242e-09,6.97756e-06,3.15745e-08,2,5,DOIS,M
0.221603,0.0155193,0.00245269,0.000147289,-8.80755e-08,-1.49087e-05,8.92956e-09,1,4,DOIS,M
0.213149,0.0135503,0.00166226,8.33539e-05,3.59285e-09,6.59632e-06,3.08181e-08,2,5,DOIS,M
0.206425,0.0141432,0.000996777,0.000112179,3.56029e-08,1.16264e-05,-1.18131e-08,1,3,DOIS,M
0.249381,0.0291279,0.00412443,0.00112505,2.41546e-06,0.000189403,1.97192e-07,1,4,DOIS,N
0.25805,0.0345287,0.00392392,0.00107117,2.11211e-06,0.000174591,6.01439e-07,1,3,DOIS,N
0.249973,0.0313465,0.00312741,0.000813515,1.26268e-06,0.000131985,2.99001e-07,1,5,DOIS,N
0.252181,0.0319255,0.0036531,0.000956548,1.7535e-06,0.000160109,3.50051e-07,1,4,DOIS,N
0.255756,0.0320692,0.00448948,0.00122568,2.82306e-06,0.000205668,5.44841e-07,1,3,DOIS,N
0.250115,0.0313039,0.00338984,0.000997007,1.80807e-06,0.000167437,3.00639e-07,1,3,DOIS,N
0.247993,0.0307228,0.00289309,0.000768711,1.12988e-06,0.000127839,1.93762e-07,1,3,DOIS,N
0.259454,0.0348133,0.00434021,0.00134046,3.18332e-06,0.00023463,5.65823e-07,1,3,DOIS,N
0.256348,0.0330756,0.00428066,0.00126329,2.89845e-06,0.000215787,4.78723e-07,1,3,DOIS,N
0.246256,0.0299637,0.00272447,0.000814919,1.21426e-06,0.000140964,2.93411e-09,1,4,DOIS,N
0.257988,0.0346362,0.00390557,0.00132552,3.00687e-06,0.000240732,2.33636e-07,1,3,DOIS,N
0.252683,0.0319701,0.00365587,0.00110183,2.19308e-06,0.000188756,2.84118e-07,1,5,DOIS,N
0.255418,0.0337168,0.00340335,0.000856976,1.39648e-06,0.00013692,4.3797e-07,1,4,DOIS,N
0.243617,0.0289102,0.00279937,0.000844983,1.29785e-06,0.000142222,6.69687e-08,1,3,DOIS,N
0.241544,0.0277987,0.00269617,0.000696005,9.42852e-07,0.000112194,1.41678e-07,1,4,DOIS,N
0.24801,0.0301757,0.00338208,0.00104187,1.9517e-06,0.000179275,1.25677e-07,1,3,DOIS,N
0.257485,0.0342171,0.00385274,0.00117618,2.47155e-06,0.000204383,4.00404e-07,1,3,DOIS,N
0.247459,0.0298242,0.00345277,0.000924277,1.63673e-06,0.000154552,2.17775e-07,1,3,DOIS,N
0.249046,0.031405,0.0028655,0.000786358,1.16156e-06,0.000131807,2.10076e-07,1,5,DOIS,N
0.248522,0.03147,0.00278042,0.000860089,1.31848e-06,0.000146422,1.75088e-07,1,3,DOIS,N
0.20201,0.00694193,0.00239761,0.000646464,7.72574e-07,4.06201e-05,-2.25579e-07,1,3,DOIS,Q
0.201138,0.00658607,0.00223219,0.000643347,7.43232e-07,3.73624e-05,-2.04915e-07,1,3,DOIS,Q
0.21489,0.00858391,0.00409683,0.000910046,1.61902e-06,4.98671e-05,-6.82993e-07,1,3,DOIS,Q
0.201221,0.00612606,0.00255147,0.000738383,9.74796e-07,4.47027e-05,-2.77352e-07,1,3,DOIS,Q
0.205593,0.00774201,0.00271922,0.000819202,1.18756e-06,5.41376e-05,-2.90895e-07,1,3,DOIS,Q
0.202046,0.00509077,0.00317426,0.000750194,1.11648e-06,4.28645e-05,-3.0601e-07,1,3,DOIS,Q
0.205269,0.00681108,0.00334226,0.000770091,1.15301e-06,4.67007e-05,-4.43812e-07,1,3,DOIS,Q
0.209207,0.00743217,0.00362391,0.00093348,1.62371e-06,5.85861e-05,-5.57956e-07,1,3,DOIS,Q
0.200706,0.00644558,0.002449,0.000654374,7.89584e-07,3.83843e-05,-2.50568e-07,1,3,DOIS,Q
0.203898,0.00757668,0.0025169,0.000670444,8.43179e-07,4.50793e-05,-2.1805e-07,1,3,DOIS,Q
0.203228,0.00706433,0.00237678,0.000622196,7.29033e-07,3.52433e-05,-2.02491e-07,1,3,DOIS,Q
0.20068,0.00647386,0.00220922,0.00050362,4.97702e-07,2.3523e-05,-1.85704e-07,1,3,DOIS,Q
0.196057,0.00515277,0.00206438,0.000486503,4.65479e-07,2.29386e-05,-1.45046e-07,1,3,DOIS,Q
0.199693,0.00690923,0.00211498,0.000530126,5.3717e-07,3.3562e-05,-1.62926e-07,1,3,DOIS,Q
0.19731,0.00417347,0.00313576,0.000515426,6.14024e-07,2.50318e-05,-2.28809e-07,1,3,DOIS,Q
0.204609,0.00730388,0.00253942,0.000631215,7.59421e-07,3.5729e-05,-2.48865e-07,1,3,DOIS,Q
0.205009,0.00821524,0.00248819,0.000646005,7.81962e-07,4.22453e-05,-2.4358e-07,1,3,DOIS,Q
0.200786,0.00742688,0.00219913,0.000629034,7.14589e-07,4.53223e-05,-1.91627e-07,1,3,DOIS,Q
0.203515,0.00602598,0.00323528,0.00070424,1.00046e-06,4.05954e-05,-3.59252e-07,1,2,DOIS,Q
0.200899,0.00579381,0.00292277,0.000591621,7.32675e-07,3.21352e-05,-2.61581e-07,1,3,DOIS,Q
0.208613,0.0151591,0.000902454,0.000125607,4.13143e-08,1.51054e-05,9.02974e-09,1,4,DOIS,M
0.229099,0.0168474,0.00328176,0.00027881,-2.23103e-07,-3.6117e-05,-1.46122e-07,1,3,DOIS,M
0.227449,0.0210893,0.00176775,0.00015576,-8.43991e-09,-3.21758e-06,8.12951e-08,1,3,DOIS,M
0.215624,0.0176181,0.00102277,0.000131135,4.17343e-08,0.01435,2.37629e-08,1,4,DOIS,M
0.215197,0.0161082,0.00140794,0.000121998,8.93006e-09,3.50094e-06,4.97665e-08,1,4,DOIS,M
0.214067,0.0158306,0.00155854,0.00016874,6.42886e-08,1.48531e-05,5.79233e-08,1,3,DOIS,M
0.229013,0.0220943,0.00166605,0.000168036,3.00929e-08,5.39658e-06,8.36619e-08,1,3,DOIS,M
0.206699,0.0148283,0.000698837,9.29389e-05,2.35122e-08,1.12637e-05,2.86059e-09,1,3,DOIS,M
0.22346,0.0194883,0.00144708,0.000138632,1.65639e-08,4.75329e-06,5.98428e-08,1,3,DOIS,M
0.212269,0.0161578,0.00101804,0.000108042,2.53782e-08,9.25159e-06,2.52957e-08,1,4,DOIS,M
0.21408,0.0158862,0.00135425,0.000116436,1.27788e-08,4.28253e-06,4.44351e-08,1,3,DOIS,M
0.21538,0.0153238,0.00169597,0.00013263,-6.28367e-09,5.1441e-07,6.25887e-08,1,3,DOIS,M
0.219173,0.018955,0.00109775,0.00015102,5.17645e-08,1.59831e-05,3.31881e-08,1,3,DOIS,M
0.212911,0.0158925,0.00132697,0.000160986,6.31519e-08,1.64137e-05,3.93466e-08,1,5,DOIS,M
0.218138,0.0171499,0.00149006,0.000143686,2.83452e-08,8.15376e-06,6.01403e-08,1,4,DOIS,M
0.208211,0.0152671,0.000884429,0.000137752,4.80195e-08,1.69619e-05,2.43741e-09,1,4,DOIS,M
0.219498,0.0185785,0.0013405,0.000153253,4.61387e-08,1.21446e-05,5.19249e-08,1,4,DOIS,M
0.220015,0.0183796,0.00161504,0.000180559,5.22935e-08,1.10119e-05,8.22944e-08,2,3,DOIS,M
